step,x,y,sugar,is_house
1,26,25,2,0
1,3,26,1,0
1,4,26,2,0
1,5,26,2,0
1,6,26,2,0
1,7,26,1,0
1,22,26,1,0
1,23,26,2,0
1,24,26,2,0
1,26,26,1,0
1,5,27,1,0
1,24,27,1,0
2,5,2,1,0
2,24,2,1,0
2,3,3,1,0
2,4,3,2,0
2,5,3,1,0
2,6,3,2,0
2,7,3,1,0
2,22,3,1,0
2,23,3,2,0
2,24,3,2,0
2,25,3,2,0
2,26,3,1,0
2,3,4,2,0
2,4,4,3,0
2,5,4,4,0
2,6,4,3,0
2,7,4,1,0
2,22,4,2,0
2,23,4,3,0
2,24,4,4,0
2,25,4,3,0
2,26,4,2,0
2,2,5,1,0
2,3,5,2,0
2,4,5,1,0
2,5,5,1,0
2,6,5,4,0
2,7,5,3,0
2,8,5,3,0
2,9,5,3,0
2,10,5,1,0
2,11,5,3,0
2,12,5,3,0
2,13,5,3,0
2,14,5,3,0
2,15,5,3,0
2,16,5,3,0
2,17,5,3,0
2,18,5,3,0
2,19,5,3,0
2,20,5,3,0
2,21,5,3,0
2,22,5,3,0
2,23,5,4,0
2,24,5,5,0
2,25,5,4,0
2,26,5,2,0
2,27,5,1,0
2,3,6,2,0
2,4,6,3,0
2,5,6,4,0
2,6,6,3,0
2,7,6,2,0
2,22,6,2,0
2,23,6,3,0
2,24,6,4,0
2,25,6,3,0
2,26,6,2,0
2,3,7,1,0
2,4,7,1,0
2,5,7,2,0
2,6,7,2,0
2,7,7,3,0
2,22,7,3,0
2,23,7,2,0
2,24,7,1,0
2,25,7,1,0
2,26,7,1,0
2,5,8,1,0
2,8,8,3,0
2,21,8,3,0
2,24,8,1,0
2,9,9,3,0
2,20,9,3,0
2,10,10,3,0
2,19,10,3,0
2,11,11,3,0
2,18,11,3,0
2,12,12,3,0
2,17,12,3,0
2,13,13,3,0
2,16,13,3,0
2,14,14,3,0
2,15,14,3,0
2,14,15,3,0
2,15,15,3,0
2,13,16,3,0
2,16,16,1,0
2,12,17,3,0
2,17,17,3,0
2,11,18,1,0
2,18,18,3,0
2,10,19,3,0
2,19,19,3,0
2,9,20,1,0
2,20,20,3,0
2,5,21,1,0
2,8,21,3,0
2,21,21,3,0
2,24,21,1,0
2,3,22,1,0
2,4,22,2,0
2,5,22,2,0
2,6,22,2,0
2,7,22,3,0
2,22,22,3,0
2,23,22,2,0
2,24,22,2,0
2,25,22,2,0
2,26,22,1,0
2,3,23,2,0
2,4,23,1,0
2,5,23,1,0
2,6,23,3,0
2,7,23,2,0
2,22,23,2,0
2,23,23,3,0
2,24,23,4,0
2,25,23,1,0
2,26,23,2,0
2,2,24,1,0
2,3,24,2,0
2,4,24,2,0
2,5,24,5,0
2,6,24,4,0
2,7,24,3,0
2,8,24,3,0
2,9,24,3,0
2,10,24,3,0
2,11,24,3,0
2,12,24,3,0
2,13,24,3,0
2,14,24,3,0
2,15,24,3,0
2,16,24,3,0
2,17,24,3,0
2,18,24,3,0
2,19,24,3,0
2,20,24,3,0
2,21,24,3,0
2,22,24,3,0
2,23,24,4,0
2,24,24,5,0
2,25,24,2,0
2,26,24,2,0
2,27,24,1,0
2,3,25,2,0
2,4,25,3,0
2,5,25,4,0
2,6,25,3,0
2,7,25,2,0
2,22,25,2,0
2,23,25,3,0
2,24,25,4,0
2,25,25,1,0
2,26,25,2,0
2,3,26,1,0
2,4,26,2,0
2,5,26,2,0
2,6,26,2,0
2,7,26,1,0
2,22,26,1,0
2,23,26,2,0
2,24,26,2,0
2,25,26,1,0
2,26,26,1,0
2,5,27,1,0
2,24,27,1,0
3,5,2,1,0
3,3,3,1,0
3,4,3,2,0
3,5,3,1,0
3,6,3,2,0
3,7,3,1,0
3,22,3,1,0
3,23,3,2,0
3,24,3,2,0
3,25,3,2,0
3,26,3,1,0
3,3,4,2,0
3,4,4,3,0
3,6,4,3,0
3,22,4,2,0
3,23,4,3,0
3,24,4,4,0
3,25,4,3,0
3,26,4,2,0
3,2,5,1,0
3,3,5,2,0
3,4,5,1,0
3,6,5,4,0
3,7,5,3,0
3,8,5,3,0
3,9,5,3,0
3,11,5,3,0
3,12,5,3,0
3,13,5,3,0
3,14,5,3,0
3,15,5,3,0
3,16,5,3,0
3,17,5,3,0
3,18,5,3,0
3,19,5,3,0
3,20,5,3,0
3,21,5,3,0
3,22,5,3,0
3,23,5,4,0
3,24,5,5,0
3,25,5,4,0
3,26,5,2,0
3,27,5,1,0
3,3,6,2,0
3,5,6,4,0
3,6,6,3,0
3,7,6,2,0
3,22,6,2,0
3,23,6,3,0
3,24,6,4,0
3,25,6,3,0
3,26,6,2,0
3,3,7,1,0
3,4,7,1,0
3,6,7,2,0
3,7,7,3,0
3,22,7,3,0
3,23,7,2,0
3,24,7,1,0
3,25,7,1,0
3,26,7,1,0
3,5,8,1,0
3,8,8,3,0
3,21,8,3,0
3,9,9,3,0
3,20,9,3,0
3,10,10,3,0
3,19,10,3,0
3,11,11,3,0
3,18,11,3,0
3,12,12,3,0
3,17,12,3,0
3,13,13,3,0
3,16,13,3,0
3,14,14,3,0
3,15,14,3,0
3,14,15,3,0
3,15,15,3,0
3,16,16,1,0
3,12,17,3,0
3,17,17,3,0
3,11,18,1,0
3,18,18,3,0
3,19,19,3,0
3,9,20,1,0
3,20,20,3,0
3,5,21,1,0
3,8,21,3,0
3,21,21,3,0
3,24,21,1,0
3,3,22,1,0
3,4,22,2,0
3,5,22,2,0
3,6,22,2,0
3,7,22,3,0
3,22,22,3,0
3,23,22,2,0
3,24,22,2,0
3,26,22,1,0
3,3,23,2,0
3,5,23,1,0
3,6,23,3,0
3,7,23,2,0
3,22,23,2,0
3,23,23,3,0
3,24,23,4,0
3,25,23,1,0
3,2,24,1,0
3,4,24,2,0
3,5,24,5,0
3,6,24,4,0
3,7,24,3,0
3,8,24,3,0
3,9,24,3,0
3,10,24,3,0
3,11,24,3,0
3,12,24,3,0
3,13,24,3,0
3,14,24,3,0
3,15,24,3,0
3,16,24,3,0
3,17,24,3,0
3,18,24,3,0
3,19,24,3,0
3,20,24,3,0
3,21,24,3,0
3,22,24,3,0
3,23,24,4,0
3,24,24,5,0
3,25,24,2,0
3,26,24,2,0
3,27,24,1,0
3,3,25,2,0
3,4,25,3,0
3,5,25,4,0
3,6,25,3,0
3,7,25,2,0
3,22,25,2,0
3,23,25,3,0
3,24,25,4,0
3,26,25,2,0
3,3,26,1,0
3,4,26,2,0
3,5,26,2,0
3,6,26,2,0
3,7,26,1,0
3,22,26,1,0
3,23,26,2,0
3,24,26,2,0
3,26,26,1,0
3,5,27,1,0
3,24,27,1,0
4,5,2,1,0
4,24,2,1,0
4,3,3,1,0
4,4,3,2,0
4,5,3,2,0
4,6,3,2,0
4,7,3,1,0
4,22,3,1,0
4,23,3,2,0
4,24,3,2,0
4,25,3,2,0
4,26,3,1,0
4,3,4,2,0
4,4,4,3,0
4,5,4,1,0
4,6,4,3,0
4,7,4,1,0
4,22,4,2,0
4,23,4,3,0
4,24,4,4,0
4,25,4,3,0
4,26,4,2,0
4,2,5,1,0
4,3,5,2,0
4,4,5,1,0
4,5,5,1,0
4,6,5,4,0
4,7,5,3,0
4,8,5,3,0
4,9,5,3,0
4,10,5,1,0
4,11,5,3,0
4,12,5,3,0
4,13,5,3,0
4,14,5,3,0
4,15,5,3,0
4,16,5,3,0
4,17,5,3,0
4,18,5,3,0
4,19,5,3,0
4,20,5,3,0
4,21,5,3,0
4,22,5,3,0
4,23,5,4,0
4,24,5,5,0
4,25,5,4,0
4,26,5,2,0
4,27,5,1,0
4,3,6,2,0
4,4,6,1,0
4,5,6,1,0
4,6,6,3,0
4,7,6,2,0
4,22,6,2,0
4,23,6,3,0
4,24,6,4,0
4,25,6,3,0
4,26,6,2,0
4,3,7,1,0
4,4,7,2,0
4,5,7,1,0
4,6,7,2,0
4,7,7,3,0
4,22,7,3,0
4,23,7,2,0
4,24,7,2,0
4,25,7,2,0
4,26,7,1,0
4,5,8,1,0
4,8,8,3,0
4,21,8,3,0
4,24,8,1,0
4,9,9,3,0
4,20,9,3,0
4,10,10,3,0
4,19,10,3,0
4,11,11,3,0
4,18,11,3,0
4,12,12,3,0
4,17,12,3,0
4,13,13,3,0
4,16,13,3,0
4,14,14,3,0
4,15,14,3,0
4,14,15,3,0
4,15,15,3,0
4,13,16,1,0
4,16,16,2,0
4,12,17,3,0
4,17,17,3,0
4,11,18,2,0
4,18,18,3,0
4,10,19,1,0
4,19,19,3,0
4,9,20,2,0
4,20,20,3,0
4,5,21,1,0
4,8,21,3,0
4,21,21,3,0
4,24,21,1,0
4,3,22,1,0
4,4,22,2,0
4,5,22,2,0
4,6,22,2,0
4,7,22,3,0
4,22,22,3,0
4,23,22,2,0
4,24,22,2,0
4,25,22,1,0
4,26,22,1,0
4,3,23,2,0
4,4,23,1,0
4,5,23,1,0
4,6,23,3,0
4,7,23,2,0
4,22,23,2,0
4,23,23,3,0
4,24,23,4,0
4,25,23,2,0
4,26,23,1,0
4,2,24,1,0
4,3,24,1,0
4,4,24,1,0
4,5,24,5,0
4,6,24,4,0
4,7,24,3,0
4,8,24,3,0
4,9,24,3,0
4,10,24,3,0
4,11,24,3,0
4,12,24,3,0
4,13,24,3,0
4,14,24,3,0
4,15,24,3,0
4,16,24,3,0
4,17,24,3,0
4,18,24,3,0
4,19,24,3,0
4,20,24,3,0
4,21,24,3,0
4,22,24,3,0
4,23,24,4,0
4,24,24,5,0
4,25,24,3,0
4,26,24,2,0
4,27,24,1,0
4,3,25,2,0
4,4,25,3,0
4,5,25,4,0
4,6,25,3,0
4,7,25,2,0
4,22,25,2,0
4,23,25,3,0
4,24,25,4,0
4,25,25,1,0
4,26,25,2,0
4,3,26,1,0
4,4,26,2,0
4,5,26,2,0
4,6,26,2,0
4,7,26,1,0
4,22,26,1,0
4,23,26,2,0
4,24,26,2,0
4,25,26,1,0
4,26,26,1,0
4,5,27,1,0
4,24,27,1,0
5,5,2,1,0
5,4,3,2,0
5,5,3,2,0
5,6,3,2,0
5,7,3,1,0
5,22,3,1,0
5,23,3,2,0
5,24,3,2,0
5,25,3,2,0
5,26,3,1,0
5,3,4,2,0
5,4,4,3,0
5,6,4,3,0
5,22,4,2,0
5,23,4,3,0
5,24,4,4,0
5,25,4,3,0
5,26,4,2,0
5,2,5,1,0
5,3,5,2,0
5,4,5,1,0
5,6,5,4,0
5,7,5,3,0
5,8,5,3,0
5,9,5,3,0
5,11,5,3,0
5,12,5,3,0
5,13,5,3,0
5,14,5,3,0
5,15,5,3,0
5,16,5,3,0
5,17,5,3,0
5,18,5,3,0
5,19,5,3,0
5,20,5,3,0
5,21,5,3,0
5,22,5,3,0
5,23,5,4,0
5,24,5,5,0
5,25,5,4,0
5,26,5,2,0
5,27,5,1,0
5,3,6,2,0
5,4,6,1,0
5,5,6,1,0
5,7,6,2,0
5,22,6,2,0
5,23,6,3,0
5,24,6,4,0
5,25,6,3,0
5,26,6,2,0
5,3,7,1,0
5,4,7,2,0
5,5,7,1,0
5,6,7,2,0
5,7,7,3,0
5,22,7,3,0
5,23,7,2,0
5,24,7,2,0
5,25,7,2,0
5,26,7,1,0
5,5,8,1,0
5,8,8,3,0
5,21,8,3,0
5,24,8,1,0
5,9,9,3,0
5,20,9,3,0
5,10,10,3,0
5,19,10,3,0
5,11,11,3,0
5,18,11,3,0
5,12,12,3,0
5,17,12,3,0
5,13,13,3,0
5,16,13,3,0
5,14,14,3,0
5,15,14,3,0
5,14,15,3,0
5,15,15,3,0
5,13,16,1,0
5,16,16,2,0
5,12,17,3,0
5,17,17,3,0
5,18,18,3,0
5,10,19,1,0
5,19,19,3,0
5,9,20,2,0
5,20,20,3,0
5,5,21,1,0
5,8,21,3,0
5,21,21,3,0
5,3,22,1,0
5,4,22,2,0
5,5,22,2,0
5,6,22,2,0
5,7,22,3,0
5,22,22,3,0
5,23,22,2,0
5,24,22,2,0
5,25,22,1,0
5,26,22,1,0
5,3,23,2,0
5,5,23,1,0
5,6,23,3,0
5,7,23,2,0
5,22,23,2,0
5,23,23,3,0
5,24,23,4,0
5,25,23,2,0
5,3,24,1,0
5,4,24,1,0
5,6,24,4,0
5,7,24,3,0
5,8,24,3,0
5,9,24,3,0
5,11,24,3,0
5,12,24,3,0
5,13,24,3,0
5,14,24,3,0
5,15,24,3,0
5,16,24,3,0
5,17,24,3,0
5,18,24,3,0
5,19,24,3,0
5,20,24,3,0
5,21,24,3,0
5,22,24,3,0
5,23,24,4,0
5,24,24,5,0
5,25,24,3,0
5,26,24,2,0
5,27,24,1,0
5,3,25,2,0
5,4,25,3,0
5,5,25,4,0
5,6,25,3,0
5,7,25,2,0
5,22,25,2,0
5,23,25,3,0
5,24,25,4,0
5,25,25,1,0
5,3,26,1,0
5,4,26,2,0
5,5,26,2,0
5,6,26,2,0
5,7,26,1,0
5,22,26,1,0
5,23,26,2,0
5,24,26,2,0
5,26,26,1,0
5,5,27,1,0
5,24,27,1,0
6,5,2,1,0
6,24,2,1,0
6,3,3,1,0
6,4,3,2,0
6,5,3,2,0
6,6,3,2,0
6,7,3,1,0
6,22,3,1,0
6,23,3,2,0
6,24,3,2,0
6,25,3,2,0
6,26,3,1,0
6,3,4,1,0
6,4,4,3,0
6,5,4,1,0
6,6,4,1,0
6,7,4,1,0
6,22,4,2,0
6,23,4,3,0
6,24,4,4,0
6,25,4,3,0
6,26,4,2,0
6,2,5,1,0
6,3,5,2,0
6,4,5,2,0
6,5,5,1,0
6,6,5,1,0
6,7,5,3,0
6,8,5,3,0
6,9,5,3,0
6,10,5,1,0
6,11,5,3,0
6,12,5,3,0
6,13,5,3,0
6,14,5,3,0
6,15,5,3,0
6,16,5,3,0
6,17,5,3,0
6,18,5,3,0
6,19,5,3,0
6,20,5,3,0
6,21,5,3,0
6,22,5,3,0
6,23,5,4,0
6,24,5,5,0
6,25,5,4,0
6,26,5,2,0
6,27,5,1,0
6,3,6,2,0
6,4,6,2,0
6,5,6,1,0
6,6,6,1,0
6,7,6,2,0
6,22,6,2,0
6,23,6,3,0
6,24,6,4,0
6,25,6,3,0
6,26,6,2,0
6,3,7,1,0
6,4,7,2,0
6,5,7,2,0
6,6,7,2,0
6,7,7,3,0
6,22,7,3,0
6,23,7,2,0
6,24,7,2,0
6,25,7,2,0
6,26,7,1,0
6,5,8,1,0
6,8,8,3,0
6,21,8,1,0
6,24,8,1,0
6,9,9,3,0
6,20,9,3,0
6,10,10,3,0
6,19,10,3,0
6,11,11,3,0
6,18,11,3,0
6,12,12,3,0
6,17,12,3,0
6,13,13,3,0
6,16,13,3,0
6,14,14,3,0
6,15,14,3,0
6,14,15,3,0
6,15,15,3,0
6,13,16,2,0
6,16,16,1,0
6,12,17,1,0
6,17,17,3,0
6,11,18,1,0
6,18,18,3,0
6,10,19,2,0
6,19,19,3,0
6,9,20,3,0
6,20,20,3,0
6,5,21,1,0
6,8,21,1,0
6,21,21,3,0
6,24,21,1,0
6,3,22,1,0
6,4,22,2,0
6,5,22,2,0
6,6,22,2,0
6,7,22,3,0
6,22,22,3,0
6,23,22,2,0
6,24,22,2,0
6,25,22,2,0
6,26,22,1,0
6,3,23,2,0
6,4,23,1,0
6,5,23,1,0
6,6,23,3,0
6,7,23,2,0
6,22,23,2,0
6,23,23,3,0
6,24,23,4,0
6,25,23,3,0
6,26,23,1,0
6,2,24,1,0
6,3,24,1,0
6,4,24,1,0
6,5,24,1,0
6,6,24,4,0
6,7,24,3,0
6,8,24,3,0
6,9,24,3,0
6,10,24,1,0
6,11,24,1,0
6,12,24,3,0
6,13,24,3,0
6,14,24,3,0
6,15,24,3,0
6,16,24,3,0
6,17,24,3,0
6,18,24,3,0
6,19,24,3,0
6,20,24,3,0
6,21,24,3,0
6,22,24,3,0
6,23,24,4,0
6,24,24,5,0
6,25,24,4,0
6,26,24,2,0
6,27,24,1,0
6,3,25,2,0
6,4,25,3,0
6,5,25,4,0
6,6,25,3,0
6,7,25,2,0
6,22,25,2,0
6,23,25,3,0
6,24,25,4,0
6,25,25,2,0
6,26,25,1,0
6,3,26,1,0
6,4,26,2,0
6,5,26,2,0
6,6,26,2,0
6,7,26,1,0
6,22,26,1,0
6,23,26,2,0
6,24,26,2,0
6,25,26,1,0
6,26,26,1,0
6,5,27,1,0
6,24,27,1,0
7,3,3,1,0
7,4,3,2,0
7,5,3,2,0
7,6,3,2,0
7,7,3,1,0
7,22,3,1,0
7,23,3,2,0
7,24,3,2,0
7,25,3,2,0
7,26,3,1,0
7,3,4,1,0
7,4,4,3,0
7,7,4,1,0
7,22,4,2,0
7,23,4,3,0
7,24,4,4,0
7,25,4,3,0
7,26,4,2,0
7,2,5,1,0
7,4,5,2,0
7,5,5,1,0
7,6,5,1,0
7,7,5,3,0
7,8,5,3,0
7,9,5,3,0
7,11,5,3,0
7,12,5,3,0
7,13,5,3,0
7,14,5,3,0
7,15,5,3,0
7,16,5,3,0
7,17,5,3,0
7,18,5,3,0
7,19,5,3,0
7,20,5,3,0
7,21,5,3,0
7,22,5,3,0
7,23,5,4,0
7,24,5,5,0
7,25,5,4,0
7,26,5,2,0
7,27,5,1,0
7,3,6,2,0
7,4,6,2,0
7,7,6,2,0
7,22,6,2,0
7,23,6,3,0
7,24,6,4,0
7,25,6,3,0
7,26,6,2,0
7,3,7,1,0
7,4,7,2,0
7,5,7,2,0
7,6,7,2,0
7,7,7,3,0
7,22,7,3,0
7,23,7,2,0
7,24,7,2,0
7,25,7,2,0
7,26,7,1,0
7,5,8,1,0
7,8,8,3,0
7,21,8,1,0
7,24,8,1,0
7,9,9,3,0
7,20,9,3,0
7,10,10,3,0
7,19,10,3,0
7,11,11,3,0
7,18,11,3,0
7,12,12,3,0
7,17,12,3,0
7,13,13,3,0
7,16,13,3,0
7,14,14,3,0
7,15,14,3,0
7,14,15,3,0
7,15,15,3,0
7,13,16,2,0
7,12,17,1,0
7,17,17,3,0
7,18,18,3,0
7,10,19,2,0
7,19,19,3,0
7,9,20,3,0
7,20,20,3,0
7,5,21,1,0
7,8,21,1,0
7,21,21,3,0
7,3,22,1,0
7,4,22,2,0
7,5,22,2,0
7,6,22,2,0
7,7,22,3,0
7,22,22,3,0
7,23,22,2,0
7,24,22,2,0
7,25,22,2,0
7,4,23,1,0
7,5,23,1,0
7,6,23,3,0
7,7,23,2,0
7,22,23,2,0
7,23,23,3,0
7,24,23,4,0
7,25,23,3,0
7,26,23,1,0
7,2,24,1,0
7,3,24,1,0
7,6,24,4,0
7,7,24,3,0
7,8,24,3,0
7,9,24,3,0
7,10,24,1,0
7,12,24,3,0
7,13,24,3,0
7,14,24,3,0
7,15,24,3,0
7,16,24,3,0
7,17,24,3,0
7,18,24,3,0
7,19,24,3,0
7,20,24,3,0
7,21,24,3,0
7,22,24,3,0
7,23,24,4,0
7,24,24,5,0
7,25,24,4,0
7,26,24,2,0
7,27,24,1,0
7,3,25,2,0
7,4,25,3,0
7,5,25,4,0
7,6,25,3,0
7,7,25,2,0
7,22,25,2,0
7,23,25,3,0
7,24,25,4,0
7,25,25,2,0
7,26,25,1,0
7,3,26,1,0
7,4,26,2,0
7,5,26,2,0
7,6,26,2,0
7,7,26,1,0
7,22,26,1,0
7,23,26,2,0
7,24,26,2,0
7,25,26,1,0
7,5,27,1,0
7,24,27,1,0
8,5,2,1,0
8,24,2,1,0
8,3,3,1,0
8,4,3,2,0
8,5,3,1,0
8,6,3,2,0
8,7,3,1,0
8,22,3,1,0
8,23,3,2,0
8,24,3,2,0
8,25,3,2,0
8,26,3,1,0
8,3,4,2,0
8,4,4,1,0
8,5,4,1,0
8,6,4,1,0
8,7,4,1,0
8,22,4,2,0
8,23,4,3,0
8,24,4,4,0
8,25,4,3,0
8,26,4,2,0
8,2,5,1,0
8,3,5,1,0
8,4,5,3,0
8,5,5,2,0
8,6,5,1,0
8,7,5,3,0
8,8,5,3,0
8,9,5,3,0
8,10,5,1,0
8,11,5,3,0
8,12,5,3,0
8,13,5,3,0
8,14,5,3,0
8,15,5,3,0
8,16,5,3,0
8,17,5,3,0
8,18,5,3,0
8,19,5,3,0
8,20,5,3,0
8,21,5,3,0
8,22,5,3,0
8,23,5,4,0
8,24,5,5,0
8,25,5,4,0
8,26,5,2,0
8,27,5,1,0
8,3,6,1,0
8,4,6,3,0
8,5,6,1,0
8,6,6,1,0
8,7,6,2,0
8,22,6,2,0
8,23,6,3,0
8,24,6,4,0
8,25,6,3,0
8,26,6,2,0
8,3,7,1,0
8,4,7,2,0
8,5,7,2,0
8,6,7,2,0
8,7,7,3,0
8,22,7,3,0
8,23,7,2,0
8,24,7,2,0
8,25,7,2,0
8,26,7,1,0
8,5,8,1,0
8,8,8,3,0
8,21,8,1,0
8,24,8,1,0
8,9,9,3,0
8,20,9,3,0
8,10,10,3,0
8,19,10,3,0
8,11,11,3,0
8,18,11,3,0
8,12,12,3,0
8,17,12,3,0
8,13,13,3,0
8,16,13,3,0
8,14,14,3,0
8,15,14,3,0
8,14,15,3,0
8,15,15,3,0
8,13,16,3,0
8,16,16,1,0
8,12,17,2,0
8,17,17,3,0
8,11,18,1,0
8,18,18,3,0
8,10,19,3,0
8,19,19,3,0
8,9,20,3,0
8,20,20,3,0
8,5,21,1,0
8,8,21,2,0
8,21,21,3,0
8,24,21,1,0
8,3,22,1,0
8,4,22,2,0
8,5,22,2,0
8,6,22,2,0
8,7,22,1,0
8,22,22,3,0
8,23,22,2,0
8,24,22,2,0
8,25,22,1,0
8,26,22,1,0
8,3,23,1,0
8,4,23,1,0
8,5,23,2,0
